object_id,post_id,ms_space_num,active_meter_flag,reason_code,cap_color,work_order,meter_status,is_active,is_temporary,shape,meter_type_id,street_type_id,location_id,district_id,street_id,route_id,vendor_id,zone_id
160657,666-06260,0,M,-,Yellow,,Active,1,0,POINT (-122.411305999 37.788943001),2,1,7888,220,666.0,838,2,78
152384,666-02210,0,M,-,Yellow,,Active,1,0,POINT (-122.404564898 37.7896829),2,1,7889,281,666.0,838,2,91
156261,490-25200,0,M,-,Grey,,Active,1,0,POINT (-122.485350799 37.763268198),2,1,7890,187,490.0,153,3,15
160112,542-11110,0,U,U1,-,,Unmetered,0,0,POINT (-122.418625301 37.788371199),1,1,7891,278,542.0,739,1,42
156374,210-01240,0,U,U6,-,,Unmetered,0,0,POINT (-122.415338399 37.774700801),1,1,7892,218,210.0,739,1,3
150348,561-01600,0,U,U1,-,,Unmetered,0,0,POINT (-122.393666602 37.7907222),1,1,7893,281,561.0,739,1,109
153593,330-03380,0,M,-,Grey,,Active,1,0,POINT (-122.392897401 37.781313502),2,1,7894,267,330.0,712,2,44
150932,667-01600,0,M,-,Grey,,Active,1,0,POINT (-122.418158199 37.771064698),2,1,7895,218,667.0,845,2,20
156108,471-01060,0,M,-,Grey,,Active,1,0,POINT (-122.389730802 37.788727899),2,1,7896,267,471.0,915,2,44
161222,684-04895,5,U,UC,Grey,,Unmetered,0,0,POINT (-122.39929241 37.773527275),3,1,7897,218,684.0,739,5,110
160002,207-00050,0,U,U1,-,,Unmetered,0,0,POINT (-122.412233999 37.780347499),1,1,7898,218,207.0,739,1,3
153259,611-06130,0,T,UX,Yellow,,Temporarily Inactive,0,1,POINT (-122.460217198 37.762738897),2,1,7899,187,611.0,412,2,27
151183,611-07150,0,M,-,Grey,,Active,1,0,POINT (-122.461353002 37.762417502),2,1,7900,187,611.0,412,3,27
157711,658-01490,0,M,-,Yellow,,Active,1,0,POINT (-122.393280202 37.792019601),2,1,7901,281,658.0,845,2,109
155484,500-06190,0,M,UY,Grey,,Active,1,0,POINT (-122.405834701 37.796083298),2,1,7902,226,500.0,845,2,24
154578,802-05580,58,M,-,Grey,,Active,1,0,POINT (-122.386177643 37.760690909),3,1,7903,245,802.0,680,4,90
156695,500-06150,0,M,UY,Grey,,Active,1,0,POINT (-122.405691599 37.796102297),2,1,7904,226,500.0,845,2,24
154363,471-07450,0,M,-,Grey,,Active,1,0,POINT (-122.398539701 37.781507202),2,1,7905,267,471.0,693,2,1
154707,123-04010,0,M,-,Grey,,Active,1,0,POINT (-122.482644299 37.779953499),2,1,7906,53,123.0,916,2,32
160267,720-16540,0,M,-,Grey,,Active,1,0,POINT (-122.420837899 37.793366997),2,1,7907,278,720.0,425,2,28
150586,462-16080,0,T,U8,Grey,,Temporarily Inactive,0,1,POINT (-122.4489628 37.7698111),2,1,7908,258,462.0,845,3,79
158372,203-49090,0,M,-,Grey,,Active,1,0,POINT (-122.390949798 37.7336433),2,1,7909,260,203.0,328,2,88
153080,561-00161,1,M,-,Black,,Active,1,0,POINT (-122.396111101 37.792680503),3,1,7910,281,561.0,913,4,109
155774,360-11210,0,M,-,Grey,,Active,1,0,POINT (-122.471333898 37.782555801),2,1,7911,279,360.0,249,2,62
159821,491-06001,0,P,-,Grey,,Pay-by-license plate,0,0,POINT (-122.391492549 37.762023424),3,1,7912,282,,158,4,120
153429,563-00320,0,U,U5,-,,Unmetered,0,0,POINT (-122.413093099 37.781065297),1,1,7913,220,563.0,739,1,5
152237,360-23140,0,M,-,Grey,,Active,1,0,POINT (-122.484205803 37.7821195),2,1,7914,53,360.0,319,2,32
160200,202-00930,0,U,UC,Yellow,,Unmetered,0,0,POINT (-122.400101099 37.788353502),2,1,7915,281,202.0,739,2,109
159479,594-00010,0,U,U1,-,,Unmetered,0,0,POINT (-122.417955503 37.784664403),1,1,7916,278,594.0,739,1,2
155170,700-14450,0,M,-,Grey,,Active,1,0,POINT (-122.420274099 37.749210802),2,1,7917,261,700.0,654,3,65
150519,701-05210,0,M,-,Yellow,,Active,1,0,POINT (-122.4205351 37.780688598),2,1,7918,257,701.0,714,2,67
155576,324-11420,0,T,UB,Grey,,Temporarily Inactive,0,1,POINT (-122.401631014 37.801872907),2,1,7919,226,324.0,845,2,59
154148,464-05180,0,M,-,Grey,,Active,1,0,POINT (-122.425405701 37.776635998),2,1,7920,257,464.0,720,2,51
161274,203-50040,0,M,-,Grey,,Active,1,0,POINT (-122.391450802 37.733066899),2,1,7921,260,203.0,328,2,88
157997,331-06890,0,U,U8,Grey,,Unmetered,0,0,POINT (-122.399894519 37.777993502),2,1,7922,267,331.0,739,2,1
152288,350-15160,0,M,-,Green,,Active,1,0,POINT (-122.419559402 37.790806399),2,1,7923,278,350.0,371,2,42
161588,123-13090,0,M,-,Yellow,,Active,1,0,POINT (-122.481451951 37.762999401),2,1,7924,187,123.0,153,3,15
155407,225-33050,0,M,-,Grey,,Active,1,0,POINT (-122.416437015 37.750704406),2,1,7925,261,225.0,339,2,65
150512,445-06050,0,M,-,Black,,Active,1,0,POINT (-122.409337599 37.799416301),2,1,7926,226,445.0,696,3,24
155220,206-00270,0,M,-,Yellow,,Active,1,0,POINT (-122.409463367 37.781693718),2,1,7927,218,206.0,914,2,3
157588,568-48200,0,M,-,Grey,,Active,1,0,POINT (-122.437927197 37.7207041),2,1,7928,138,568.0,207,2,17
150322,614-00040,0,M,-,Yellow,,Active,1,0,POINT (-122.4022528 37.789124402),2,1,7929,281,614.0,725,2,91
157437,500-02260,0,M,-,Grey,,Active,1,0,POINT (-122.400347801 37.796862597),2,1,7930,281,500.0,845,2,91
159231,336-02150,0,M,-,Yellow,,Active,1,0,POINT (-122.401328608 37.791048794),2,1,7931,281,336.0,838,2,91
158844,612-24130,0,M,UV,Grey,,Active,1,0,POINT (-122.4224841 37.7991007),2,1,7932,278,612.0,630,2,28
150161,443-03260,0,M,UV,Grey,,Active,1,0,POINT (-122.422839001 37.776609701),2,1,7933,257,443.0,720,2,51
159071,326-07080,0,T,U5,Grey,,Temporarily Inactive,0,1,POINT (-122.420946099 37.806675699),2,1,7934,264,326.0,845,2,98
150734,412-01370,0,M,-,Grey,,Active,1,0,POINT (-122.421424569 37.788039327),2,1,7935,278,412.0,507,2,42
156110,684-00750,0,M,-,Grey,,Active,1,0,POINT (-122.390027202 37.780882002),2,1,7936,267,684.0,529,2,45
153989,568-25030,0,U,UF,-,,Unmetered,0,0,POINT (-122.418791201 37.756853002),1,1,7937,186,568.0,739,1,6
161353,338-05100,0,M,-,Grey,,Active,1,0,POINT (-122.433226403 37.733481501),2,1,7938,183,338.0,460,2,108
157313,444-00440,0,M,-,Red,,Active,1,0,POINT (-122.404938999 37.787582098),2,1,7939,281,444.0,431,2,91
161574,684-03399,0,U,U5,-,,Unmetered,0,0,POINT (-122.396056216 37.776076907),1,1,7940,267,684.0,739,1,45
156566,725-00250,0,M,-,Grey,,Active,1,0,POINT (-122.466188499 37.740291898),2,1,7941,8,725.0,307,2,7
153957,386-03170,0,M,-,Grey,,Active,1,0,POINT (-122.3971809 37.796934),2,1,7942,281,386.0,845,2,91
156293,400-05030,0,U,U1,-,,Unmetered,0,0,POINT (-122.416032297 37.783435599),1,1,7943,257,400.0,739,1,25
159003,571-05070,0,M,-,Yellow,,Active,1,0,POINT (-122.403067002 37.793956698),2,1,7944,281,571.0,115,2,35
151775,542-01010,1,M,-,Grey,,Active,1,0,POINT (-122.416768301 37.778864997),3,1,7945,257,542.0,895,5,25
151003,500-07180,0,M,-,Yellow,,Active,1,0,POINT (-122.407271901 37.795988002),2,1,7946,226,500.0,845,2,24
158641,614-19420,0,M,-,Grey,,Active,1,0,POINT (-122.434480598 37.785043002),2,1,7947,276,614.0,345,2,8
150248,570-00820,0,U,U1,-,,Unmetered,0,0,POINT (-122.398855018 37.787939703),1,1,7948,281,570.0,739,1,109
156779,700-12110,0,M,-,Grey,,Active,1,0,POINT (-122.420678699 37.753436801),2,1,7949,186,700.0,654,3,6
159975,103-13620,0,M,-,Grey,,Active,1,0,POINT (-122.459747102 37.763298501),2,1,7950,187,103.0,412,3,27
157965,914-00114,14,M,-,Grey,,Active,1,0,POINT (-122.4722144 37.731564001),3,2,7951,208,591.0,484,7,23
161440,650-07400,0,M,-,Yellow,,Active,1,0,POINT (-122.405941598 37.793436802),2,1,7952,281,650.0,726,2,35
152774,700-06410,0,M,UV,Grey,,Active,1,0,POINT (-122.421520298 37.762225998),2,1,7953,186,700.0,654,3,6
159214,830-07420,0,M,-,Grey,,Active,1,0,POINT (-122.400310702 37.802518901),2,1,7954,256,830.0,311,2,73
158116,605-00260,26,M,-,Grey,,Active,1,0,POINT (-122.421712619 37.774227166),3,1,7955,257,605.0,896,5,63
155046,464-00230,23,M,-,Grey,,Active,1,0,POINT (-122.417394401 37.7775337),3,1,7956,257,464.0,730,5,19
157539,490-24190,0,M,UV,Grey,,Active,1,0,POINT (-122.484065501 37.763187301),2,1,7957,187,490.0,153,3,15
154290,818-01410,0,M,-,Grey,,Active,1,0,POINT (-122.388651302 37.784447099),2,1,7958,267,818.0,898,2,44
161616,614-04160,0,M,-,Red,,Active,1,0,POINT (-122.409084901 37.788268599),2,1,7959,220,614.0,725,2,78
160580,720-17540,0,M,-,Yellow,,Active,1,0,POINT (-122.422551999 37.7931499),2,1,7960,278,720.0,425,2,28
161442,446-03370,37,M,-,Yellow,,Active,1,0,POINT (-122.422683198 37.7778089),3,1,7961,257,446.0,592,5,51
153065,859-00460,0,M,-,Black,,Active,1,0,POINT (-122.408106101 37.807331902),2,1,7962,264,859.0,388,3,47
161483,470-09370,0,M,UV,Grey,,Active,1,0,POINT (-122.405730402 37.780752703),2,1,7963,218,470.0,845,2,3
152054,205-01480,48,U,U9,Black,,Unmetered,0,0,POINT (-122.405490702 37.781820602),3,1,7964,281,205.0,739,5,40
159843,614-11270,0,M,-,Grey,,Active,1,0,POINT (-122.420835301 37.7866323),2,1,7965,278,614.0,417,2,57
156817,203-01270,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.401269598 37.785762398),2,1,7966,281,203.0,739,2,109
150116,470-08270,0,M,-,Grey,,Active,1,0,POINT (-122.403354702 37.782629902),2,1,7967,281,470.0,845,2,40
154562,384-06010,0,U,U4,Grey,,Unmetered,0,0,POINT (-122.4379276 37.775085798),2,1,7968,204,384.0,739,3,31
159584,218-40780,0,M,UY,Yellow,,Active,1,0,POINT (-122.434699802 37.760962101),2,1,7969,273,218.0,669,2,71
158538,701-07070,0,M,-,Grey,,Active,1,0,POINT (-122.420850098 37.782246698),2,1,7970,257,701.0,714,2,52
156866,340-00130,0,M,-,Grey,,Active,1,0,POINT (-122.395929202 37.777455999),2,1,7971,267,340.0,845,2,1
154239,907-00020,0,M,-,Grey,,Active,1,0,POINT (-122.435162198 37.725218699),2,2,7972,138,584.0,489,2,17
159663,462-15330,0,M,-,Yellow,,Active,1,0,POINT (-122.448007598 37.769808502),2,1,7973,258,462.0,366,3,79
151886,563-05030,0,U,U6,Grey,,Unmetered,0,0,POINT (-122.420572802 37.779995498),2,1,7974,257,563.0,739,2,51
152150,612-17370,0,U,U3,-,,Unmetered,0,0,POINT (-122.421280816 37.793121407),1,1,7975,278,612.0,739,1,28
156811,614-01340,0,M,-,Red,,Active,1,0,POINT (-122.404952701 37.7887836),2,1,7976,281,614.0,725,2,91
160172,353-01210,0,U,U9,-,,Unmetered,0,0,POINT (-122.420371597 37.786262401),1,1,7977,278,353.0,739,1,57
152948,650-06250,0,M,-,Yellow,,Active,1,0,POINT (-122.4039507 37.793608899),2,1,7978,281,650.0,726,2,91
160307,418-07560,0,U,UC,Green,,Unmetered,0,0,POINT (-122.400569798 37.782609998),2,1,7979,267,418.0,739,2,1
156557,569-23360,0,M,UY,Red,,Active,1,0,POINT (-122.434462778 37.763309649),2,1,7980,273,569.0,669,2,71
150739,614-09460,0,M,-,Grey,,Active,1,0,POINT (-122.418102516 37.787127306),2,1,7981,278,614.0,417,2,42
160843,471-08110,0,M,-,Grey,,Active,1,0,POINT (-122.399990301 37.780365799),2,1,7982,267,471.0,845,2,1
160773,401-01380,0,U,U8,-,,Unmetered,0,0,POINT (-122.4091787 37.785389398),1,1,7983,220,401.0,739,1,5
152587,520-02170,17,M,-,Yellow,,Active,1,0,POINT (-122.404059 37.790475101),3,1,7984,281,520.0,876,5,91
153571,361-06030,0,M,-,Grey,,Active,1,0,POINT (-122.448605401 37.769594199),2,1,7985,258,361.0,366,3,79
155700,820-01030,0,M,-,Grey,,Active,1,0,POINT (-122.388813799 37.786770099),2,1,7986,267,820.0,898,2,44
154554,568-51460,0,M,-,Yellow,,Active,1,0,POINT (-122.441647902 37.715785599),2,1,7987,138,568.0,207,2,17
153461,524-02340,0,M,-,Green,,Active,1,0,POINT (-122.3928292 37.7775127),2,1,7988,267,524.0,529,3,45
151643,568-31130,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.418406298 37.747700299),2,1,7989,261,568.0,845,2,64
158770,350-16180,0,M,-,Grey,,Active,1,0,POINT (-122.4212857 37.7905871),2,1,7990,278,350.0,371,2,42
157253,363-01230,0,T,U4,Grey,,Temporarily Inactive,0,1,POINT (-122.4049535 37.796567599),2,1,7991,226,363.0,715,2,24
154165,360-03160,0,M,-,Grey,,Active,1,0,POINT (-122.462867299 37.7830935),2,1,7992,279,360.0,249,2,62
161968,203-06180,0,M,-,Yellow,,Active,1,0,POINT (-122.393890097 37.779638898),2,1,7993,267,203.0,767,2,1
157235,469-17480,0,M,-,Black,,Active,1,0,POINT (-122.480430599 37.721011302),2,1,7994,155,469.0,393,2,97
159082,208-00160,0,U,U9,Grey,,Unmetered,0,0,POINT (-122.414275299 37.778224402),2,1,7995,218,208.0,739,2,3
157130,691-22280,0,M,-,Grey,,Active,1,0,POINT (-122.436459102 37.7970279),2,1,7996,65,691.0,505,3,54
152086,400-08170,0,M,-,Grey,,Active,1,0,POINT (-122.421458099 37.782759498),2,1,7997,257,400.0,632,2,52
158812,684-06580,0,M,-,Yellow,,Active,1,0,POINT (-122.403121998 37.770725599),2,1,7998,253,684.0,631,3,38
151494,490-21030,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.480500202 37.763346999),2,1,7999,187,490.0,739,2,15
156164,118-03900,0,M,-,Grey,,Active,1,0,POINT (-122.477196403 37.780862701),2,1,8000,53,118.0,916,2,32
155893,400-04190,0,M,-,Green,,Active,1,0,POINT (-122.414871202 37.783582601),2,1,673,220,400.0,632,2,5
150554,326-08030,0,T,UY,Grey,,Temporarily Inactive,0,1,POINT (-122.422393201 37.806349699),2,1,8001,264,326.0,210,2,98
160039,500-16130,0,M,-,Yellow,,Active,1,0,POINT (-122.421972099 37.794017997),2,1,8002,278,500.0,425,2,28
151157,209-00490,0,M,-,Yellow,,Active,1,0,POINT (-122.415051402 37.776617899),2,1,8003,218,209.0,845,2,3
153962,202-02270,0,M,-,Grey,,Active,1,0,POINT (-122.397498401 37.786278601),2,1,8004,281,202.0,845,2,109
155742,422-08240,0,U,UX,Grey,,Unmetered,0,0,POINT (-122.399959618 37.799491407),2,1,8005,226,422.0,739,2,59
156919,650-16070,0,M,-,Grey,,Active,1,0,POINT (-122.419555502 37.7916081),2,1,8006,278,650.0,425,2,42
161970,591-26480,0,M,-,Grey,,Active,1,0,POINT (-122.474351501 37.732279503),2,1,8007,208,591.0,393,2,23
156849,681-27070,0,U,U5,White,,Unmetered,0,0,POINT (-122.415739836 37.807547907),1,1,8008,264,681.0,739,1,47
159192,680-10040,0,M,-,Grey,,Active,1,0,POINT (-122.477031201 37.743073399),2,1,8009,96,680.0,130,2,56
155516,419-05210,21,M,-,Grey,,Active,1,0,POINT (-122.4219406 37.7796583),3,1,8010,257,419.0,896,5,51
151707,569-19200,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.425557241 37.770352694),2,1,8011,273,569.0,739,2,106
155544,331-03630,0,T,UD,Grey,,Temporarily Inactive,0,1,POINT (-122.392844002 37.783584802),2,1,8012,267,331.0,845,2,44
157341,600-07030,0,M,-,Grey,,Active,1,0,POINT (-122.407000802 37.796841402),2,1,8013,226,600.0,845,2,24
153603,221-32460,0,M,-,Red,,Active,1,0,POINT (-122.420732198 37.756972003),2,1,8014,186,221.0,447,2,6
160537,339-01060,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.3914361 37.777390201),2,1,8015,267,339.0,845,2,45
158261,462-05150,0,M,-,Yellow,,Active,1,0,POINT (-122.4309653 37.771978398),2,1,8016,59,462.0,138,2,49
160724,700-05390,0,M,UV,Red,,Active,1,0,POINT (-122.421687014 37.763967203),2,1,8017,186,700.0,654,3,6
161242,657-26200,0,M,UY,Grey,,Active,1,0,POINT (-122.403941 37.728271299),2,1,8018,100,657.0,152,2,60
159135,415-12100,0,T,U5,Grey,,Temporarily Inactive,0,1,POINT (-122.432145299 37.780856297),2,1,8019,276,415.0,845,2,68
154412,614-00380,0,U,U3,-,,Unmetered,0,0,POINT (-122.4033792 37.788982603),1,1,8020,281,614.0,739,1,91
153090,490-10240,0,M,UV,Grey,,Active,1,0,POINT (-122.469371002 37.763982302),2,1,8021,187,490.0,196,3,27
156939,818-01850,0,M,-,Grey,,Active,1,0,POINT (-122.389401763 37.783863199),2,1,8022,267,818.0,898,2,44
152135,109-12440,0,M,-,Grey,,Active,1,0,POINT (-122.466295497 37.7648121),2,1,8023,187,109.0,196,3,27
155629,591-19350,0,M,-,Grey,,Active,1,0,POINT (-122.463411402 37.7256158),2,1,8024,190,591.0,437,2,53
160598,111-03970,0,M,-,Black,,Active,1,0,POINT (-122.469717001 37.781010798),2,1,8025,279,111.0,518,2,62
159178,138-07010,0,U,U6,-,,Unmetered,0,0,POINT (-122.498443398 37.775508302),1,1,8026,122,138.0,739,1,85
160698,593-08330,0,U,U5,Grey,,Unmetered,0,0,POINT (-122.419221399 37.784942101),2,1,8027,278,593.0,739,2,2
150803,350-16170,0,M,UV,Grey,,Active,1,0,POINT (-122.421207899 37.790427302),2,1,8028,278,350.0,371,2,42
154507,500-08060,0,M,-,Yellow,,Active,1,0,POINT (-122.408544698 37.795829098),2,1,8029,226,500.0,845,2,24
154288,418-04200,0,U,U1,-,,Unmetered,0,0,POINT (-122.394231001 37.787615598),1,1,8030,267,418.0,739,1,44
152029,360-01290,0,M,-,Grey,,Active,1,0,POINT (-122.460846998 37.783037699),2,1,8031,279,360.0,249,2,62
153525,323-00880,0,U,U9,-,,Unmetered,0,0,POINT (-122.419953502 37.7555698),1,1,8032,186,323.0,739,1,6
159676,444-10170,0,M,-,Grey,,Active,1,0,POINT (-122.406815501 37.796631),2,1,8033,226,444.0,431,2,24
154822,401-09210,0,T,U5,Yellow,,Temporarily Inactive,0,1,POINT (-122.421909498 37.783649801),2,1,8034,278,401.0,464,2,58
151115,563-01380,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.415051541 37.780818127),2,1,8035,220,563.0,845,2,5
155769,658-01180,0,M,-,Red,,Active,1,0,POINT (-122.393607901 37.792076497),2,1,8036,281,658.0,845,2,109
156040,127-12940,0,M,-,Grey,,Active,1,0,POINT (-122.48565077 37.763486111),2,1,8037,187,127.0,153,3,15
152320,336-15380,0,M,-,Grey,,Active,1,0,POINT (-122.423202501 37.788397501),2,1,8038,278,336.0,836,2,58
159035,831-07620,0,M,-,Yellow,,Active,1,0,POINT (-122.389421699 37.780228398),2,1,8039,267,831.0,487,2,45
150571,380-06260,0,M,-,Grey,,Active,1,0,POINT (-122.398581102 37.798713199),2,1,8040,226,380.0,845,2,59
150756,211-02280,0,M,-,Grey,,Active,1,0,POINT (-122.4148985 37.772442303),2,1,8041,218,211.0,845,2,20
160498,224-31690,0,T,UM,Black,,Temporarily Inactive,0,1,POINT (-122.415809897 37.752335402),2,1,8042,261,224.0,93,2,65
161397,224-38680,0,M,-,Grey,,Active,1,0,POINT (-122.429269401 37.751639302),2,1,8043,180,224.0,181,2,69
154486,701-08150,0,U,UX,Grey,,Unmetered,0,0,POINT (-122.4210528 37.783249303),2,1,8044,278,701.0,739,2,58
154988,440-11330,0,M,-,Grey,,Active,1,0,POINT (-122.422604201 37.7854665),2,1,8045,278,440.0,417,2,58
159605,205-02280,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.404318181 37.780886691),2,1,8046,281,205.0,739,2,40
155619,686-00074,0,U,U1,-,,Unmetered,0,0,POINT (-122.409546397 37.783307199),1,1,8047,220,686.0,739,1,5
156971,700-16220,0,U,U9,-,,Unmetered,0,0,POINT (-122.420320797 37.747434),1,1,8048,261,700.0,739,1,64
155668,440-58070,0,M,-,Grey,,Active,1,0,POINT (-122.481807802 37.780090901),2,1,8049,53,440.0,916,2,32
152995,364-05290,0,T,UY,Yellow,,Temporarily Inactive,0,1,POINT (-122.402702998 37.794228702),2,1,8050,281,364.0,726,2,35
153112,363-07150,0,M,UV,Yellow,,Active,1,0,POINT (-122.411989599 37.801439798),2,1,8051,226,363.0,715,2,24
152897,384-05120,0,T,UY,Grey,,Temporarily Inactive,0,1,POINT (-122.437582003 37.7744638),2,1,8052,204,384.0,845,3,31
151664,612-01220,0,U,U9,-,,Unmetered,0,0,POINT (-122.418099699 37.778203201),1,1,8053,257,612.0,739,1,19
156401,350-34460,0,M,-,Grey,,Active,1,0,POINT (-122.451135602 37.786782202),2,1,8054,232,350.0,329,3,55
154771,568-17050,0,M,-,Grey,,Active,1,0,POINT (-122.419857318 37.769817106),2,1,8055,218,568.0,845,2,46
151890,444-02590,59,M,-,Red,,Active,1,0,POINT (-122.405449798 37.789513099),3,1,8056,281,444.0,876,5,91
159046,354-21380,0,U,U8,Grey,,Unmetered,0,0,POINT (-122.439152201 37.800509401),2,1,8057,145,354.0,739,3,143
155505,561-02340,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.392541103 37.7898277),2,1,8058,281,561.0,739,2,109
153033,471-00280,0,M,-,Grey,,Active,1,0,POINT (-122.389329599 37.789044601),2,1,8059,267,471.0,915,2,44
151743,650-36180,0,M,-,Black,,Active,1,0,POINT (-122.452546298 37.787532399),2,1,8060,232,650.0,329,3,55
154475,421-00040,0,M,-,Grey,,Active,1,0,POINT (-122.433587601 37.726752699),2,1,8061,138,421.0,207,2,17
160392,350-14030,0,U,U1,-,,Unmetered,0,0,POINT (-122.417576501 37.790867598),1,1,8062,278,350.0,739,1,42
160403,568-16607,7,M,-,Black,,Active,1,0,POINT (-122.419600797 37.7713633),3,1,8063,218,568.0,645,4,20
160905,204-00010,0,U,U9,-,,Unmetered,0,0,POINT (-122.405563501 37.785651299),1,1,8064,281,204.0,739,1,109
157869,336-13440,0,M,-,Grey,,Active,1,0,POINT (-122.420016998 37.788796899),2,1,8065,278,336.0,836,2,42
161746,920-00260,0,M,-,Grey,,Active,1,0,POINT (-122.406087901 37.757831097),2,2,8066,261,615.0,551,2,81
159251,918-00020,2,M,-,Grey,,Active,1,0,POINT (-122.433032401 37.751082799),3,2,8067,180,224.0,497,7,69
154522,725-00160,0,T,UY,Grey,,Temporarily Inactive,0,1,POINT (-122.466236097 37.740590897),2,1,8068,8,725.0,307,2,7
154217,561-03520,0,U,U9,-,,Unmetered,0,0,POINT (-122.390547299 37.788232601),1,1,8069,267,561.0,739,1,44
152695,442-02390,0,U,U5,-,,Unmetered,0,0,POINT (-122.415003598 37.781650499),1,1,8070,220,442.0,739,1,5
152177,211-00300,0,U,U9,Grey,,Unmetered,0,0,POINT (-122.417898601 37.774835202),2,1,8071,218,211.0,739,2,20
151385,490-20200,0,M,-,Yellow,,Active,1,0,POINT (-122.480016103 37.7635141),2,1,8072,187,490.0,153,3,15
151954,138-06680,0,M,-,Grey,,Active,1,0,POINT (-122.498330299 37.775859102),2,1,8073,122,138.0,362,2,85
155971,209-04600,0,M,-,Black,,Active,1,0,POINT (-122.408788601 37.771385099),2,1,8074,218,209.0,631,3,3
159484,220-35010,0,M,-,Green,,Active,1,0,POINT (-122.419257503 37.758573399),2,1,8075,186,220.0,599,3,6
157571,691-20430,0,M,-,Green,,Active,1,0,POINT (-122.433552101 37.7972733),2,1,8076,65,691.0,505,3,54
153274,203-04500,0,M,-,Yellow,,Active,1,0,POINT (-122.396319899 37.781583198),2,1,8077,267,203.0,767,2,1
157058,121-04050,0,M,-,Grey,,Active,1,0,POINT (-122.480495 37.779948101),2,1,8078,53,121.0,916,2,32
153508,590-00180,18,M,-,Grey,,Active,1,0,POINT (-122.4199589 37.775424198),3,1,8079,257,590.0,826,4,63
154094,415-32010,0,T,UD,Green,,Temporarily Inactive,0,1,POINT (-122.435956903 37.799063998),2,1,8080,145,415.0,505,3,143
150507,549-23320,0,M,-,Grey,,Active,1,0,POINT (-122.440632703 37.799372),2,1,8081,145,549.0,383,3,143
157607,331-04680,0,U,U9,-,,Unmetered,0,0,POINT (-122.395043867 37.782075925),1,1,8082,267,331.0,739,1,44
154017,568-16380,0,M,-,Grey,,Active,1,0,POINT (-122.419286202 37.772001398),2,1,8083,218,568.0,845,2,20
156621,471-06480,0,M,-,Grey,,Active,1,0,POINT (-122.396557202 37.783328299),2,1,8084,267,471.0,693,2,44
151839,658-00910,91,M,-,Yellow,,Active,1,0,POINT (-122.394152702 37.792715399),3,1,8085,281,658.0,913,4,109
154982,591-25050,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.472473697 37.731246902),2,1,8086,208,591.0,393,2,23
157198,472-02120,0,M,-,Grey,,Active,1,0,POINT (-122.415683699 37.782964597),2,1,8087,257,472.0,639,2,25
161735,700-09254,0,U,U4,-,,Unmetered,0,0,POINT (-122.421115265 37.757996512),1,1,8088,186,700.0,739,1,6
157977,616-01190,0,U,U1,-,,Unmetered,0,0,POINT (-122.408032218 37.786061005),1,1,8089,281,616.0,739,1,14
151247,336-26060,0,M,-,Grey,,Active,1,0,POINT (-122.440398898 37.786204399),2,1,8090,266,336.0,329,3,77
152188,324-09280,0,M,-,Grey,,Active,1,0,POINT (-122.401302215 37.800224807),2,1,8091,226,324.0,512,2,59
155967,562-24060,0,M,-,Grey,,Active,1,0,POINT (-122.413586201 37.8059097),2,1,8092,264,562.0,210,2,47
155609,355-02080,0,M,UV,Grey,,Active,1,0,POINT (-122.429011797 37.767017501),2,1,8093,273,355.0,845,2,71
156498,202-01130,0,U,UC,-,,Unmetered,0,0,POINT (-122.399338698 37.787747797),1,1,8094,281,202.0,739,1,109
159308,612-00130,0,U,U9,-,,Unmetered,0,0,POINT (-122.418049302 37.777129301),1,1,8095,257,612.0,739,2,19
151284,202-02250,0,M,-,Grey,,Active,1,0,POINT (-122.397553101 37.786322399),2,1,8096,281,202.0,845,2,109
159167,415-13110,0,T,UY,Yellow,,Temporarily Inactive,0,1,POINT (-122.432457698 37.781728999),2,1,8097,276,415.0,345,2,68
156753,918-00040,4,M,-,Grey,,Active,1,0,POINT (-122.433021901 37.750973399),3,2,8098,180,224.0,497,7,69
160830,568-28480,0,U,UF,-,,Unmetered,0,0,POINT (-122.418394999 37.750811103),1,1,8099,261,568.0,739,1,65
151289,386-02180,0,U,UB,Grey,,Unmetered,0,0,POINT (-122.396757502 37.7961094),2,1,8100,281,386.0,739,2,91
157659,383-28100,0,M,-,Grey,,Active,1,0,POINT (-122.4340457 37.734193298),2,1,8101,183,383.0,460,2,108
150670,664-08280,0,M,-,Green,,Active,1,0,POINT (-122.407813199 37.793970299),2,1,8102,226,664.0,696,3,24
159754,650-36040,0,M,-,Grey,,Active,1,0,POINT (-122.452237403 37.7875718),2,1,8103,232,650.0,329,3,55
156623,583-02670,67,M,-,Black,,Active,1,0,POINT (-122.433051663 37.764541598),3,1,8104,273,583.0,863,4,71
150243,684-02240,0,M,-,Grey,,Active,1,0,POINT (-122.393515102 37.7783669),2,1,8105,267,684.0,529,2,1
